Email Address,SITE,PHONE,POSTCODE,SITECOUNT
karen.carter@aldanatcare.co.uk,Peter House and The Retreat,1255861241,CO13 0EW,2
kate@pendenniscarehome.co.uk,Pendennis Residential Care Home,1803551351,TQ4 5AW,1
kathryn@croftcarehome.co.uk,The Croft Residential Care Home,1915284668,SR4 8QE,1
kerry.godwin@nhs.net,House Martins Care Limited Number Two and House Martins Care Limited Number One,1617368057,M6 8GQ,2
khayaproject@btconnect.com,Khaya Project (Charlton),2085547902,SE7 7AH,1
kidsgrovecaresolutions@yahoo.co.uk,Kidsgrove Care Solutions -  Arbour Street,7917130264,ST7 1QW,1
kilkeelodgecare@outlook.com,Kilkee Lodge Residential Home,1376342455,CM7 9ED,1
kimberley@trelowenmanor.co.uk,Trelowen Manor,1579550559,PL14 5HJ,1
kingsleigh@elboroughcares.co.uk,Kingsleigh House,,TA8 2HJ,1
knowlehouse@yahoo.com,Knowle House Nursing Home,1342317740,RH19 2EJ,1
l.chandler@cortonhouse.co.uk,Corton House,1603978001,NR1 3AP,1
larkswoodcarehome@outlook.com,Larkswood,7717729674,BN11 4JN,1
laurestonhouse@aol.com,Laureston House Residential Home,1304204283,CT16 1QU,2
laxtonhall@pcmew.org,Laxton Hall,1780444292,NN17 3AU,1
linda.burrows@springfieldcourt.org,Springfield Court Nursing Home,1695424344,L39 6ST,1
lindenhouse@hotmail.co.uk,Linden House Care Home,1254690669,BB1 2BE,1
lisa@barlavingtonmanor.co.uk,Barlavington Manor,1798343309,GU28 0JS,1
lisa@primroselodge-weymouth.co.uk,Primrose Lodge Weymouth,1305786568,DT4 7LG,1
lisa@woodspringhouse.co.uk,Woodspring House,1328863753,NR21 9AX,1
lucy@ariya.org.uk,Elizabeth House and 2 other services,7935118854,S42 5GR,3
luganocarehome@gmail.com,Lugano Residence for the Elderly,2085052695,IG9 5RD,1
lwptoffice@lwpt.org.uk,Westerley Residential Care Home for the Elderly - Minehead,1643702066,TA24 5JB,1
lyndseywood@bethelhealthcare.net,Oak Tree House Residential Care Home,1482899169,HU12 8UX,1
lynn@avalonnursingcare.co.uk,Avalon Nursing Home,1323501256,BN22 9PR,1
lynne.seymour@westacrenursinghome.co.uk,Westacre Nursing Home,1962855188,SO22 4NE,1
mail@cedarscaregroup.co.uk,Cedar Grange Ltd and 5 other services,1704536286,PR8 6PD,6
mail@fivegablescarehome.com,Five Gables Care Home,1202875130,BH22 0JF,1
mail@overleatcarehome.co.uk,Overleat Residential Care Home,1548852603,TQ7 1JL,1
malvernhouse@hotmail.com,The Croft and Malvern House,7735398230,LA4 4JY,2
management@canwickhouse.com,Canwick House Care Home,1522522275,LN4 2RG,1
management@casamia.org.uk,Casa Mia Care Home,1299266317,DY14 9EH,1
management@ctkresidentialcarehomes.co.uk,Abbey Lodge - Coulsdon,2087649045,CR5 2BB,1
management@fairfieldresidential.co.uk,Fairfield Care Ltd and Springfield House,1619287039,WA15 0QZ,2
management@kingswoodcourtnursinghome.com,Kingswood Court Care Home,1737830480,KT20 6QN,1
management@thebeechescornwall.co.uk,The Beeches Nursing Home,1736752725,TR27 4AH,1
management@wellcrossgrangenursinghome.com,Wellcross Grange Care Home,1403790388,RH13 0SY,1
manager.alexander@njch.co.uk,Whitstable Nursing Home and 4 other services,1227265443,CT5 1DN,5
manager@abbeywoodcourt.com,Abbey Wood Court,1777811555,DN22 6SU,1
manager@albanyparknursinghome.com,Sunbridge Care Home,2088043354,N9 7PZ,1
manager@applegarthcarehome.co.uk,Applegarth Care Home Ltd,1628663287,SL6 0LG,1
manager@appletreecareltd.co.uk,Apple Tree Care Home,1904491300,YO32 5TD,1
manager@audenhouse.com,Auden House Residential Home,1613012424,M34 5PS,1
manager@beechwoodplace.co.uk,Beechwood Place Nursing Home,1653692641,YO17 9DP,1
manager@bradfieldresidentialhome.co.uk,Bradfield Residential Home,1304360960,CT14 7PW,1
manager@braintreenursinghome.co.uk,Braintree Nursing Home,1376552391,CM7 9DB,1
manager@brooklynhouseclacton.com,Brooklyn House,1255430324,CO15 1LU,1
manager@carehomesofdistinction.com,Wray Park Care Home and Woodside View,1737248245,RH2 0DN,2
manager@chestnutscarehome.co.uk,The Chestnuts Care Home,1474812152,DA13 9AH,1
manager@countrylodgenursing.co.uk,Country Lodge Nursing Home,1903830600,BN13 3EX,1
manager@croftresidentialhome.co.uk,The Croft Residential Home,1902380022,WV3 8BT,1
manager@dauntseyhouse.co.uk,Dauntsey House,1380812340,SN10 4LB,1
manager@diwalinivas.co.uk,Diwali Nivas,1162334440,LE3 0QR,1
manager@fairlightnursinghome.co.uk,Fairlight Nursing Home,1903772444,BN16 3LX,1
manager@felburyhouse.co.uk,Felbury House,1306730084,RH5 6NL,1
manager@hillyfieldresthome.co.uk,Hillyfield Rest Home Limited,1590642121,SO41 0RP,1
manager@homeparkcarehome.co.uk,Home Park Nursing Home,2380692058,SO50 7DZ,1
manager@knowlecarehome.co.uk,The Knowle Care Home,1772727485,PR2 1AJ,1
manager@littlefair.net,Littlefair,1342333900,RH19 3TX,1
manager@loughtonhall.co.uk,Loughton Hall,2085084599,IG10 3RU,1
manager@lyleshouseresidential.co.uk,Lyles House,1263861812,NR20 5AS,1
manager@norwoodhouse.co.uk,Norwood House Nursing Home,1535602137,BD20 6DZ,1
manager@osbornelodgecare.co.uk,Osborne Lodge Rest Home,1425618248,BH25 6AD,1
manager@piltonhouse.co.uk,Pilton House Trust,1271342188,EX31 1PQ,1
manager@prioritycarehome.co.uk,Priority Care Home,1274484040,BD8 7BA,1
manager@remyckhouse.com,Remyck House,1252310411,GU11 3NQ,1
manager@riversidehousemorpeth.co.uk,Riverside House,1670503103,NE61 1TE,1
manager@roselodgecarehome.co.uk,Rose Lodge Exmouth,1395227071,EX8 2EZ,1
manager@sapphirecourt.co.uk,Sapphire Court,1423802159,HG2 0HW,1
manager@seaviewresthome.co.uk,Seaview Residential Home Limited,2392825097,PO4 9QE,1
manager@springfieldch.co.uk,Springfield Care Home,1257470140,PR7 5BY,1
manager@standrewscare.com,St Andrew's Residential Care Home Limited,1865741752,OX3 9EE,1
manager@stellamatutina.co.uk,Stella Matutina Care Home,1253734834,FY8 5RQ,1
manager@strathmorelodge.co.uk,Strathmore Lodge,1727856864,AL1 3SP,1
manager@svl-care.co.uk,Southview Lodge Residential Care Home,1772812566,PR4 6SQ,1
manager@sycamorehousecare.com,Sycamore House Care Home,1482878398,HU7 4YR,1
manager@thelangston.uk,The Langston,1608658233,OX7 6UP,1
manager@thelaurelscarehome.co.uk,The Laurels Care Home,1953455427,NR17 1AA,1
manager@thelodgethurnby.co.uk,The Lodge Residential Home,,LE7 9PH,1
manager@theoldrectoryharbledown.co.uk,The Old Rectory Retirement Home,1227768004,CT2 8NJ,1
manager@theoldvicaragecare.co.uk,The Old Vicarage Care Home,1480476789,PE19 2BU,1
manager@towans.co.uk,The Towans Care Home,1278788998,TA8 2EZ,1
manager@tralee.uk,Tralee Rest Home,1227276307,CT5 2AB,1
manager@treetops-care.co.uk,Treetops Residential Home,1843220826,CT9 2NJ,1
manager@twocedarscarehome.co.uk,Serenata Care Ltd Trading as Two Cedars,1202694942,BH18 8AF,1
manager@venn.org.uk,Venn House,1822612322,PL19 8RX,1
manager@victoriaroyalbeach.co.uk,Victoria Royal Beach,1903246499,BN11 5AW,1
manager@westsidenh.co.uk,Westside Nursing Home,1332510084,DE3 9GQ,1
manager@wildacrescarehome.co.uk,Wild Acres Care Home,1189733670,RG40 3RB,1
manager@willowtree-lodge.co.uk,Willow Tree Lodge,1227762412,CT1 3PF,1
managers@fourways-sidmouth.co.uk,Fourways Residential Home,1395513932,EX10 8RW,1
maplehealth.house@outlook.com,Maple Lodge,1206766653,CO2 9GE,1
maplehouse@krch.co.uk,Maple House,1162386302,LE6 0JH,1
marcel@fircroftservices.co.uk,Fircroft Home,1737773424,RH1 1LB,1
mark.peard@iotacare.co.uk,IOTA Care,1752661112,PL3 4HZ,1
marketing@priorscourt.org.uk,3-4 Priors Court Cottages and 3 other services,1635247202,RG18 9JT,4
marketing@progressivecare.co.uk,Kingfield Mews,1143086896,S11 9AS,1
marketingmanager@rmdcare.co.uk,Manor Lodge,2084273211,HA1 2PD,1
markhazel18@btinternet.com,Pondsmead Care Home,1749841111,BA3 5HT,1
mary.eales@btconnect.com,Mrs P M Eales t/a Just Homes - 3 New Hill,1189624887,RG8 8AY,1
matthew.stroud@minsteadtrust.org.uk,Whitemoor House,2380812297,SO43 7BU,1
melrose.care@melrosecare.org.uk,Melrose Care Home,1903230406,BN11 4JG,1
mews@clarendongroup.co.uk,Clarendon Mews Care Home,1162552774,LE2 7FS,1
micah@micahrich.com,Ashwood House Limited (Ilford) and Ashwood House Limited (Leyton),2089248388,IG1 3BA,2
michaela@claydonlodge.co.uk,Claydon Lodge Care Home,1246852435,S42 5LY,1
minstergrange@hotmail.com,Minster Grange Residential Home,1299826636,DY13 8AT,1
moriah@clarendongroup.co.uk,Moriah House Limited,1159110078,NG4 1RS,1
ms.glasgow@lspscotland.com,St Anne's Home - London and 3 other services,2088262500,N16 5BL,4
msg@mansionh.co.uk,Mansion House Residential Home,1621742269,CM3 6DR,1
name@company.com,LAM Manor,7789553412,DE23 6AP,1
name@email.com,Neville House and Ferndale Residential Care Home,1132629764,LS7 4LF,2
nick.knight@laxfieldhouse.co.uk,Laxfield House,1787247340,CO10 9PL,1
nicky@westclifflodge.co.uk,Westcliff Lodge Limited,1702354718,SS0 8LQ,1
nikkigodden@whytecliffe.co.uk,Arundel Park Lodge,1273303449,BN2 8SL,1
oacadmin@oldalresfordcottage.co.uk,Old Alresford Cottage,1962734121,SO24 9DH,1
oakwood.court@sussexhousing.org.uk,Saxonwood and 2 other services,1424774336,TN33 0EY,3
obanhouse@hotmail.co.uk,Oban House Residential Care Home,1243863564,PO21 2RH,1
office@airedalenursing.co.uk,The Airedale Nursing Home,1234218571,MK40 2NF,1
office@autumnhousecare.co.uk,Autumn House Residential Home,1983402125,PO36 8BN,1
office@ballaghcare.co.uk,Gairloch Residential Care Home,1255422788,CO15 6BE,1
office@blackburncarehomes.co.uk,Hollymount Residential and Dementia Care Centre,1254266450,BB2 6DE,1
office@charlottestraker.org.uk,Charlotte Straker House,1434633999,NE45 5HB,1
office@clanfieldcare.com,Clanfield Residential Care Home,1832732398,NN14 3LH,1
office@conifersnursinghome.co.uk,Conifers Nursing Home,1922415473,WS6 6BY,1
office@eversleighcarecentre.co.uk,Eversleigh Care Centre,1902426323,WV6 0AF,1
office@eversleighnursinghome.co.uk,Eversleigh Nursing Home,1926424431,CV32 5QN,1
office@hunterslodge.org,Hunter's Lodge,1664823064,LE14 3LB,1
office@joallanpr.com,Denville Hall,1923825843,HA6 2SB,1
office@kepplegate.co.uk,Kepplegate House,1253811957,FY6 0EJ,1
office@langdalecarehome.co.uk,Langdale Nursing Home,2392581754,PO12 2JS,1
office@nashleyhouse.com,Nashley House Retirement Home,1934620070,BS23 2RN,1
office@normanhurstcare.com,Normanhurst Residential Home,1628632618,SL6 1PB,1
office@nutleyhall.org,Nutley Hall,1825712696,TN22 3NJ,1
office@sambrookhouse.co.uk,Sambrook House Residential Home,1952550210,TF10 8AL,1
office@shenehomhousing.org.uk,Shenehom Housing Association,2088762199,SW13 0BN,1
office@sibbertoftmanor.com,Sibbertoft Manor Nursing Home,1858881304,LE16 9UA,1
office@sunnycroft.co.uk,Sunnycroft Residential Care Home,2380472503,SO30 2HG,1
office@thegablespudsey.com,Gables Nursing Home,1132570123,LS28 9AP,1
office@theoldvicaragenursinghome.co.uk,The Old Vicarage Nursing Home,1782785577,ST6 5RD,1
office@threeoaks.co.uk,Three Oaks Residential Care Home,1329833412,PO17 6JF,1
office@villascalabrini.co.uk,Villa Scalabrini,2082075713,WD7 9BB,1
office@wellspringsnursinghome.co.uk,Well Springs Nursing Home,1274488855,BD9 5QU,1
office@wheathillshouse.co.uk,Wheathills House,1332824600,DE6 4LU,1
office@whitmorevale.co.uk,The Pines,1428601075,GU26 6NL,1
office@witneshamnh.co.uk,Witnesham Nursing Home,1473785828,IP6 9HG,1
oldrectory@southernhealthcare.co.uk,The Seaton and 3 other services,129720882,EX12 2AN,4
ouroffice@aware.com,Priesty Fields Care Home,2088666533,CW12 4AQ,1
parkercareservicesltd@gmail.com,1 Windmill Barns,7739849045,B49 6GE,1
patient.compliments@mft.nhs.uk,Buccleugh Lodge and 2 other services,1612173932,M20 2XA,3
peregrinehouse@yahoo.co.uk,Peregrine House,1947603886,YO21 3HZ,1
pgfeedback@ardale.co.uk,Potters Grange,1707938938,EN6 2SJ,1
primeresidentialcareltd@gmail.com,Glebe House Retirement Home,1394410298,IP12 3JS,1
procurement@kingsleyhealthcare.co.uk,Park View Care Home and 22 other services,1512945679,L8 3SR,23
prospecthouse@globalcareltd.com,Prospect House,1226780197,S72 8JS,1
provide.enquiries@nhs.net,Fern Lodge,3003032642,CM7 9RX,1
reception@biltonhouse.org.uk,Bilton House,1788813147,CV22 7QH,1
reception@chaseleytrust.org,Chaseley,1323744200,BN20 7JH,1
reception@hadleighcourt.co.uk,Hadleigh Court,1803327694,TQ1 3JZ,1
reception@malhotragroup.co.uk,Beech Tree House,1665606065,NE66 1XQ,1
reception@pathfinders-care.co.uk,Pathfinders Specialist and Complex Care,1623836639,NG22 9GW,1
recruitment@allegracare.co.uk,St George's Nursing Home and 5 other services,1934524598,BS22 7AA,6
recruitment@amicacare.co.uk,Signature House and 3 other services,1305257248,DT1 1GR,4
redgatehouse@randalecare.co.uk,Redgate House Residential Home,1842800400,IP24 2EZ,1
referrals@active-pathways.com,Millcroft House and 2 other services,,LS14 6TJ,3
referrals@exemplarhc.com,Wykewood and 25 other services,1274046900,BD12 8AA,26
regentsmanager@hotmail.co.uk,Regents Court Care Home,1527879119,B61 0AN,1
registeredmanager@parmentercare.co.uk,Aveley Lodge,1206729304,CO5 7AS,1
robin@stceciliacare.com,St Cecilia,1202767383,BH12 1ES,1
sah.admissions@nhs.net,St Andrew's Healthcare - 17 The Avenue and Winslow,1604608572,NN1 5BT,2
salfordhouse@gmail.com,Salford House,1789772461,WR11 8UX,1
samilycare-kelly@hotmail.com,Highgrove Care Home and Denewood House Care Home,1202875614,BH21 7NF,2
sarah@crosswayssutton.co.uk,Crossways Nursing Home,2086420955,SM2 6RA,1
seatonhall@yahoo.co.uk,Seaton Hall Residential Home,1429260095,TS25 1AS,1
secretary@priorylodge.org.uk,Priory Lodge,1206797243,CO1 2QE,1
seniors@limesch.co.uk,The Limes CHN,1214581831,B38 8JZ,1
sharon@aimscare.co.uk,Leighton House Private Nursing Home,1372720908,KT17 4NB,1
sheerwaterhouse.addlestone@nhs.net,Sheerwater House,1932349959,KT15 3QL,1
simon@banditbirds.co.uk,Broomhill Care Centre,1246260697,S41 9EB,1
smnhreception@solihullcare.co.uk,Swallows Meadow Court and Sunny Mount (Knowle) Limited - 127 Longdon Road,1217466000,B90 4PH,2
spccare@gmail.com,The Cedars Care Home and Springfield Manor Nursing Home,1784242356,TW15 2SG,2
springfieldcobham@gmail.com,Springfield House Nursing Home,1932862580,KT11 3AS,1
springwoodhouse@gmail.com,Springwood House Residential Care Home,1332840757,DE56 4BG,1
srsbpaypal@srsb.org.uk,Cairn Home,1142661536,S10 5ND,1
stephen.norton@enhanceable.org,EnhanceAble Space,7535362612,KT19 0AR,1
steve@dorringtonhouse.com,Dorrington House (Dereham) and 2 other services,1362693070,NR19 2DR,3
stg@anh.org.uk,St Rita's Care Home and St Clare's Care Home,1444873741,RH15 0GT,2
stonebow@amber-group.co.uk,Stonebow House Residential Home,1905840245,WR10 2DY,1
stonesby.house@yahoo.co.uk,Stonesby House and Stonesby House LTD,,LE2 6TY,2
support@adlcare.com,Woodlands Residential Home,7479082587,WF4 2LN,1
support@famdailycare.com,Fam Daily Care Ltd,2071013376,RM3 7JT,1
support@webador.com,Ingleby Care Home,1642750909,TS17 0QP,1
supportedliving@qualitylifestyleltd.co.uk,Homeland and The Lodge,1822859480,PL20 7QT,2
suzanne@holmemanor.co.uk,Holme Manor Care Home,1706218953,BB4 6JB,1
sysadmin@impactmedia.co.uk,Goodwins Hall Care Home and 3 other services,1553777994,PE30 5PD,4
tamsin@kentautistic.com,The Kent Autistic Trust - 52a River Drive and 4 other services,1634294444,ME2 3JR,5
terryscross@btconnect.com,Terrys Cross House,1273492821,BN5 9SX,1
thedowneshayle@gmail.com,The Downes Residential Care Home,1736754400,TR27 4HW,1
themanager@carnalea.com,Carnalea Residential Home,1795532629,ME13 8TA,1
themanager@halfacrehouse.org.uk,Half Acre House,1706861098,OL11 4DB,1
theoldhall@keshcare.co.uk,The Old Hall Residential Care Home,1790753503,PE23 5NZ,1
tours@nightingalehammerson.org,Hammerson House,7775260561,N2 0BE,1
trish.kelly@auracareliving.com,Kings Lodge,1276581051,GU15 4LZ,1
user@domain.com,Martha House and 26 other services,1432279314,HR1 1UB,27
val.atherton@abbendonhealthcare.co.uk,Abbendon Nursing Home,1704538663,PR8 6PE,1
vickysmith@samuelhobsonhouse.co.uk,Samuel Hobson House,1782620011,ST5 0HU,1
victoria.jones@mayfieldcourt.org,Mayfield Court,1512839090,L14 2EP,1
ward.green@brittohealthcare.co.uk,Ward Green Lodge,1226786908,S70 5HJ,1
we-care@sunrisecarehome.co.uk,Bloomfield Rd and 2 other services,2076420011,SE18 7JE,3
webmaster@alliedcare.co.uk,Cameron Lodge and 27 other services,1304803610,CT14 9TU,28
webmaster@harmonyhouseblackpool.co.uk,Harmony House,1253375423,FY4 1RN,1
webmaster@surreycc.gov.uk,SCC Adult Social Care Supported Living and Mallow Crescent short breaks service,1483455879,GU4 7BU,1
welcome@richardsoncares.co.uk,Richardson Duston Limited and Boughton Green Road Limited,1604583567,NN5 5AR,2
welfordhealthcare@trustedcare.co.uk,Eastfield Nursing Home,1730892268,GU33 7PS,1
wellheadlane@virginmedia.com,Wellhead Lane,1373303248,BA13 3PW,1
wentworthhouse@sh-care.co.uk,Wentworth House,1617939090,M27 5ER,1
whistleblowing@foresthc.com,Poplars Care Centre and Grace Manor Care Centre,8444725179,ME16 8SU,2
whiteoakscare@aol.com,Whiteoaks Rest Home,1329232860,PO14 1NZ,1
willowhouse@tesco.net,Willow House Residential Home,1274872624,WF15 6NG,1
willows-manager@extrafriend.co.uk,The Willows,1284830665,IP29 4PJ,1
wisteria.housewoolwell@gmail.com,Wisteria House (Woolwell) Dementia Care Ltd and Wisteria House Plymstock Limited,1752770095,PL6 7HE,2
woodlandsquaker@btconnect.com,Woodlands Quaker Care Home,1902341203,WV4 4DH,1
woodsidelodge@woodsidelodge.co.uk,Woodside Lodge,1425673030,BH23 8DB,1
wweeiihhuuaanngg@gmail.com,Tudor Court Care Home,1803558374,TQ4 5BD,1
yewtreecare@yahoo.co.uk,Yewtree Care Limited t/a Yewtree Nursing Home,1243552575,BN18 0DU,1
you@provider.com,Eastleigh Care Homes and 2 other services,1769572646,EX36 3DF,3
zoe@home2homewithcare.co.uk,The Bakery and Elizabeth House,1283310734,DE11 9HZ,2
