Name,Postcode,Phone number,Website,Email,Found on page
Mundania,SE22 0NG,2380270310,https://www.saffronlandhomes.com,,
Fenwick,SE15 4HS,2380270310,https://www.saffronlandhomes.com,,
Minehead,SW16 2AW,,https://www.saffronlandhomes.com,,
Crossways Nursing Home,SM2 6RA,2086420955,https://crosswayssutton.co.uk,sarah@crosswayssutton.co.uk,https://crosswayssutton.co.uk
Shipston Lodge,CV36 4GX,1608698836,https://www.shipstonlodge.co.uk,info@shipstonlodge.co.uk,https://www.shipstonlodge.co.uk
Greycliffe Manor,TQ1 1QY,1803292106,https://www.greycliffemanor.co.uk,,
Annabel House Care Centre,BS23 2PX,1934910930,https://www.annabelhouse.co.uk,admin@annabelhouse.co.uk,https://www.annabelhouse.co.uk
Aucklands Care,BH6 3ET,1202427166,https://www.aucklandsresthome.co.uk,,
Brunel House,SN13 8EP,1225560100,https://www.mmcgcarehomes.co.uk,,
Seven Steps Short Breaks,S12 3AQ,1143271620,https://www.sevenstepssupport.com,,
Brockington House Care Community,HR1 1SQ,1432623301,https://www.dormycare.co.uk,enquiries@dormycare.co.uk,https://www.dormycare.co.uk/contact
Hill House Nursing Home,TQ5 0DT,1803853867,https://www.hillhousenursinghome.co.uk,,
The Gables Rest Home,DY11 5PB,1562745428,https://www.gablesresthome.co.uk,info@gablesresthome.co.uk,https://www.gablesresthome.co.uk/contact-us
Edwin Therapeutic Unit,DA12 1EJ,1474323891,https://www.independence-development.co.uk,info@independence-development.co.uk,https://www.independence-development.co.uk/contact
Sinon House Therapeutic Unit,ME1 1XN,1634849354,https://www.independence-development.co.uk,info@independence-development.co.uk,https://www.independence-development.co.uk/contact
St Georges Care Home,TA1 3JR,1823275268,https://www.stgeorgestaunton.co.uk,INFO@STGEORGESTAUNTON.CO.UK,https://www.stgeorgestaunton.co.uk
Eleighwater House,TA20 3AG,146067532,https://www.eleighwaterhouse.com,,
Orchard House Care Home,YO12 6EA,1723378220,https://www.orchardhousecare.co.uk,,
Bramley Court Care Home,B14 4ER,1214307707,https://www.zestcarehomes.co.uk,,
Bramley Grove Care Home,B14 4ER,1214744101,https://www.zestcarehomes.co.uk/bramley-grove/,,
Harboro,M33 5AH,1619732296,https://www.stockdales.org.uk,enquiries@stockdales.org.uk,https://www.stockdales.org.uk
Avon Valley Care Home,BS15 4JW,1174288800,https://www.averyhealthcare.co.uk/care-homes/bristol/bristol/avon-valley,,
In Caring Hands St Austell,PL25 4DS,172661998,https://www.in-caring-hands.co.uk,enquiries@in-caring-hands.co.uk,https://www.in-caring-hands.co.uk
Oak Tree House Residential Care Home,HU12 8UX,1482899169,https://www.oaktreehousecarehome.com,lyndseywood@bethelhealthcare.net,https://www.oaktreehousecarehome.com
The Paddocks,SN12 6DX,7714244273,https://www.astoncarehomes.co.uk,areamanager@astoncarehomes.co.uk,https://www.astoncarehomes.co.uk/contact
Grange Nursing Home,CH60 7RU,1513426461,https://bondcare.co.uk/grange-wirral/,admin@bondcare.co.uk,https://bondcare.co.uk
Sylvanhurst House,CR2 8RF,2087649045,https://www.sylvanhurst.co.uk,,
Langold View,S81 9RL,1909769129,https://www.cristalcare.co.uk,,
Yardley Grange Nursing Home,B33 8NY,1217897188,https://www.ygt.org.uk,,
Bowley Court,HR8 1HB,1531640840,https://www.elysiumhealthcare.co.uk,,
Grangefield Residential Care Home,NN6 0HE,1604812580,https://www.grangefieldcare.co.uk,,
The Oaks Care Home,WN2 4LZ,1942521485,https://www.theoakscare.co.uk,info@theoakscare.co.uk,https://www.theoakscare.co.uk
Corner Cottage,BH23 4QX,1425276527,https://www.applehouse.co.uk,,
Cow Lees Care Home,CV12 0NF,2476313794,https://www.cowleescarehome.com,,
Pendle Brook Care Home,BB5 3EA,1254311777,https://www.rochecare.com,,
Mapledale,PR6 7EU,1772334182,https://www.dalesviewpartnership.co.uk,,
Aspire in the Community - The Gate,S75 3JR,1226244773,https://www.aspirecare.co.uk,Specialism-Image-Autism-546x505@2x.png,https://www.aspirecare.co.uk
Abbeycliffe Residential Care Home,M26 3BP,1618502851,https://www.abbeycliffe.co.uk,info@abbeycliffecarehome.co.uk,https://www.abbeycliffe.co.uk
Verwood House Care Home,BH31 7AH,1202812250,https://www.hamberleycarehomes.co.uk/care-homes/verwood-house-care-home/,,
Vine House,BB5 3NS,1254391820,https://www.vinehouseuk.com,,
Marwood Residential Home,LE12 9BS,1509600625,https://www.marwoodresidentialhome.co.uk,info@preciouscarehomes.uk,https://www.marwoodresidentialhome.co.uk
Hurstead House Care Home,OL12 9QU,1706379511,https://www.hursteadhouse.co.uk,info@hursteadhouse.co.uk,https://www.hursteadhouse.co.uk
Rokewood Court,CR8 5DY,2036270990,https://www.cinnamoncc.com/care-homes/rokewood-court,Care-Home-Catering-Awards-2024-Finalists@2x-320x274.jpg,https://www.cinnamoncc.com
Glencoe Care Home,TR27 5BX,1736752216,https://www.glencoenursinghome.co.uk,,
Autumnville,CT9 3XE,,https://www.manor-care-homes-ltd.uk,,
Barkby Road,LE7 2AJ,1162605088,https://www.chartwell-care-services-ltd-residential-care-home.business.site/,,
Little Ingestre House,ST18 0RE,1889270410,https://www.selecthealthcaregroup.com,info@select-group.co.uk,https://www.selecthealthcaregroup.com
Olive Lodge,LS18 4EJ,1132593800,https://www.jrht.org.uk/community/bedford-court-Leeds,information@jrht.org.uk,https://www.jrht.org.uk/contact-us
Cherry Tree House,SK6 4JA,1614496220,https://www.lmhealthcare.co.uk,info@lmhealthcare.co.uk,https://www.lmhealthcare.co.uk
Clipstone Hall & Lodge,NG21 9FL,1623636350,https://www.highgatecare.co.uk,,
St Lukes Care Home,IG1 2LT,2085535395,https://www.northbrookhomes.co.uk,,
Barclay Street,LE3 0JB,1162547775,https://www.chartwell-care-services-ltd-residential-care-home.business.site/,,
Neave Crescent,RM3 8HN,1708370048,https://www.avenuesgroup.org.uk,,
13a Repton Drive,RM2 5LP,1708750957,https://www.avenuesgroup.org.uk,,
The Friendly Inn,B37 5PE,1217795128,https://www.friendlycare.co.uk,julie@friendlycare.co.uk,https://www.friendlycare.co.uk/contact
The Park House,GL12 8DR,1454506175,https://www.themaplescommunity.co.uk,,
George Hythe House,LE4 1HA,1162350944,https://www.midlandscare.co.uk,,
The Yachtsman Care Home,FY7 7JL,1253873472,https://www.theyachtsman.org.uk,Yachtsman-Logo-white@2x-300x94.png,https://www.theyachtsman.org.uk
Park Crescent,M14 5RE,7785465822,https://www.standwalk.com,,
Sheringham House,IG3 8LQ,2085904700,https://www.chartwelltrustcare.org,info@chartwelltrust.org,https://www.chartwelltrustcare.org
Simones House Swindon,SN25 2HQ,7804913884,https://www.simoneshouse.co.uk,,
Brown Edge House Residential Home,WA9 5JR,1514264114,https://www.brownedgehouse.com,cropped-BEHBrown-Edge-House-Icon@2x-100-480x480.jpg,https://www.brownedgehouse.com
Langley Homes,NG16 4DQ,1332470256,https://www.oasiscareuk.com,,
Maples Care Home,DA7 4EU,2082986720,https://www.maplescarehome.co.uk,info@maplescarehome.co.uk,https://www.maplescarehome.co.uk
Clifftop Care Home,BH19 1LS,1929422091,https://www.clifftopcare.co.uk,,
Castlehill Specialist Care Centre,WS9 9DE,1543331909,https://www.restfulhomes.co.uk,enquiries@restfulhomes.co.uk,https://www.restfulhomes.co.uk
Amberley Care Home,M33 6RX,1618258222,https://www.amberleycarehome.com,info@amberleycarehome.com,https://www.amberleycarehome.com
Wantsum Lodge,CT11 0EF,1843582666,https://www.selecthealthcaregroup.com,info@select-group.co.uk,https://www.selecthealthcaregroup.com
St Anthony's Residential Home (Erdington) Ltd,B23 5TJ,1213737900,https://www.stanthonyscarehome.co.uk,,
The Radcliffe,WF14 0EE,1924493395,https://www.theradcliffe.com,,
Spinney Hill House,NN3 6DN,1604513076,https://www.albanyfarmcare.co.uk,,
Francis House,B73 5SD,1213547772,https://www.lisieuxtrust.org.uk,,
Lisieux House,B72 1QJ,1213548008,https://www.lisieuxtrust.org.uk,,
No 68 Specialist Care,SP1 3EX,1722433202,https://www.redjacketuk.co.uk,,
Prospect House,S72 8JS,1226780197,https://www.globalcareltd.com,prospecthouse@globalcareltd.com,https://www.globalcareltd.com
Abbotsfield Residential Care Home,LA13 9JS,1229829496,https://www.abbotsfieldcarehome.co.uk,,
Promenade Care Home,PR8 1QY,1704538553,https://www.promenadecarehome.co.uk,,
Sunningdale House,HG1 5EN,1423569191,https://www.caretech-uk.com,info@caretech-uk.com,https://www.caretech-uk.com/contact-us
Stokeleigh,BS9 1JN,1179684685,https://www.hartfordcare.co.uk,,
Mulberry Manor,S64 8PT,1709261000,https://www.minstercaregroup.co.uk,enquiries@minstercaregroup.co.uk,https://www.minstercaregroup.co.uk
Stanley House,DE22 1AH,1332364734,https://www.stanleyhousenursinghome.co.uk,,
Abbeydale - Derby,DE22 1BJ,1332331182,https://www.abbeydalenursinghome.co.uk,,
St Claire's Care Home,CT20 1DQ,1303254897,https://www.rosemerecarehomes.co.uk/,,
Grimston House Care Home,CT20 2PU,1303254897,https://www.rosemerecarehomesltd.co.uk,,
KYN Bickley,BR1 2AZ,205309700,https://www.kyn.co.uk,enquiries@kyn.co.uk,https://www.kyn.co.uk
Hadleigh Court,TQ1 3JZ,1803327694,https://www.babbacombecare.co.uk,reception@hadleighcourt.co.uk,https://www.babbacombecare.co.uk
Whitby Court Care Home,YO21 1PX,1947603347,https://www.fishercaregroup.co.uk,info@fishercaregroup.co.uk,https://www.fishercaregroup.co.uk/contact
Arnside Lodge,LA4 5PP,1524832198,https://www.morecambecare.co.uk,arnsideoffice@morecambecare.co.uk,https://www.morecambecare.co.uk
Woodlands Lodge Care Home - Formby,L37 3ND,1704774444,https://www.kingsleyhealthcare.co.uk,procurement@kingsleyhealthcare.co.uk,https://www.kingsleyhealthcare.co.uk/contact-us
Ashley Grange Nursing Home,SP5 3PP,1725512811,https://www.ashleygrange.co.uk,,
Sycamore House,S60 3AB,7805551242,https://www.ambiencehealthcare.co.uk,,
Aspen Lodge Residential Care Home,WV3 0JH,1902444069,https://angelcarehomes.co.uk,,
Christchurch View,NN1 5LL,1604824201,https://www.activecaregroup.co.uk,%20referrals@activecaregroup.co.uk,https://www.activecaregroup.co.uk/contact
Garson House Care Home,EX35 6HU,1598753202,https://www.garsonhousecarehome.co.uk,,
Birchwood Heights Care Home,BR8 7BT,1322947055,https://www.oaklandcare.com,info@oaklandcare.com,https://www.oaklandcare.com
Willows Care Home,RM7 9BQ,1708765899,https://willowscarehome.co.uk,info@willowscarehome.co.uk,https://willowscarehome.co.uk
Allesley Hall,CV5 9AD,2476679977,https://www.allesleyhallcare.co.uk,example@mysite.com,https://www.allesleyhallcare.co.uk
St Catherines Residential Care Home,B73 5EU,1213778178,https://www.st.catherines-suttoncoldfield.co.uk,,
Rathmore Care Home,FY8 1TA,1253729410,https://www.rathmorecare.co.uk,info@rathmorecare.co.uk,https://www.rathmorecare.co.uk
Riversdale Nursing Home,CH48 4EZ,1516252480,https://www.wecaregroup.co.uk/our-homes/riversdale-nursing-home/,,
Longfield House,BD14 6NP,1274882086,https://www.cygnethealth.co.uk,,
Stoneacre Lodge Residential Home,DN7 4BS,1302882148,https://www.stoneacrelodge.com,enquiries@stoneacrelodge.com,https://www.stoneacrelodge.com
10-12 Hainsworth Park,HU6 8QQ,7796013455,https://www.tulipcommunitycare.co.uk,contact@tulipcommunitycare.co.uk,https://www.tulipcommunitycare.co.uk
St Catherine's Care Home,NE15 7PY,1912452400,https://www.stcuthbertscarenursinghomes.org.uk,,
Ann Charlton Lodge,TS10 4PR,1642480660,https://www.anncharltonlodge.com/,enquiries@anncharltonlodge.co.uk,https://www.anncharltonlodge.com
High Pines Residential Home Limited,CT6 7ES,1227368454,https://www.oasiscaregroup.co.uk,info@oasiscaregroup.co.uk,https://www.oasiscaregroup.co.uk
Douglas Court,DE23 8LH,1332346060,https://www.adeptcarehomes.co.uk,,
Oakfield at Yardley Hastings,NN7 1EL,1933664222,https://www.oakfield.org.uk,joan@ikel.com,https://www.oakfield.org.uk
Orchard House,CT6 5UD,1227373586,https://www.hmt-care.co.uk,,
Yealand Drive (Adult Care Home),LA12 9JB,1229582764,https://www.oakleatrust.co.uk,enquiries@oakleatrust.co.uk,https://www.oakleatrust.co.uk
Sunningdale EMI Care Home,BD9 4NB,1274545859,https://www.crabtreecarehomes.co.uk,info@crabtreecarehomes.co.uk,https://www.crabtreecarehomes.co.uk
The Lawrence,WF2 0QH,1924369164,https://www.prioryadultcare.co.uk,communications@priorygroup.com,https://www.prioryadultcare.co.uk
8 Hainsworth Park,HU6 8QQ,7961440847,https://www.tulipcommunitycare.co.uk,contact@tulipcommunitycare.co.uk,https://www.tulipcommunitycare.co.uk
Parkfield Grange,DY8 1QH,1384470358,https://www.cinnamoncc.com/care-homes/parkfield-grange/,Care-Home-Catering-Awards-2024-Finalists@2x-320x274.jpg.webp,https://www.cinnamoncc.com
Avonmere Care Home,BS36 1AJ,1179579210,https://www.averyhealthcare.co.uk/care-homes/bristol/bristol/avonmere,,
White Pearl House,BB2 4LD,1254695376,https://www.whitepearlcare.co.uk,,
Grangewood Lodge Residential Home,DE12 8BH,1827373577,https://www.grangewoodlodge.co.uk,info@grangewoodlodge.co.uk,https://www.grangewoodlodge.co.uk
Elm House Care Home,WN8 8ET,1695213110,https://www.elmhousecaregroup.co.uk,,
Blenheim House Care Home,SN12 8DD,1225896200,https://www.blenheimhousecare.com,,
Timperley Care Home,WA15 7JW,1619808001,https://www.kingsleyhealthcare.co.uk/care-homes/timperley-care-home/,procurement@kingsleyhealthcare.co.uk,https://www.kingsleyhealthcare.co.uk/contact-us
Newford Nursing Home,ST2 7EQ,1782545547,https://www.newfordnursinghome.co.uk,,
Walton Grove,M35 0AL,1615664800,https://www.exemplarhc.com,referrals@exemplarhc.com,https://www.exemplarhc.com
The Gables,DY9 0WA,,https://www.cinnamoncc.com,Care-Home-Catering-Awards-2024-Finalists@2x-320x274.jpg.webp,https://www.cinnamoncc.com
Meadows Park Care Home,LN11 0FS,1507304344,https://www.tanglewoodcarehomes.co.uk,AH.Frontofhouse@twhealthcare.co.uk,https://www.tanglewoodcarehomes.co.uk
Coloma Court Care Home,BR4 9QJ,2087761129,https://www.hmt-uk.org,admin@hmt-uk.org,https://www.hmt-uk.org
Vida Court,HG3 1RB,1423276400,https://www.vidahealthcare.co.uk,,
Beck House,BS16 1NT,1179573177,https://www.carefutures.org/,,
Oakwood Lodge,PE20 1BT,1205724216,https://www.framptonhouse.co.uk,,
Ernstell House,PL5 2EY,1752360450,https://www.amicacare.co.uk,recruitment@amicacare.co.uk,https://www.amicacare.co.uk/contact
Longton Nursing Home,PR4 5ZJ,1772616144,https://www.longtonnursinghome.co.uk,admin@longtonnursinghome.co.uk,https://www.longtonnursinghome.co.uk
Alston View Nursing and Residential Home,PR3 3NT,1772782010,https://www.alstonviewnursinghome.co.uk,admin@alstonviewnursinghome.co.uk,https://www.alstonviewnursinghome.co.uk
Rastrick Hall and Grange,HD6 3DE,1484722718,https://www.highgatecare.co.uk,,
James Court Residential Care Home,DE14 2EF,1283740411,https://www.niroshcarehomes.co.uk,,
Leyland Lodge,PR25 4SH,3333603941,https://www.hennessypartnership.co.uk,,
Ashchurch House,RM11 2PJ,1708473202,https://www.alliedcare.co.uk,webmaster@alliedcare.co.uk,https://www.alliedcare.co.uk
"Moore Care (Registered) Limited, Woodsmoore",SK17 6TD,,https://www.moorecare.co.uk,,
Alderwood,NE8 1XD,1914777833,https://www.mentalhealthconcern.org,,
Charnley House,SK14 1DH,1613684664,https://www.charnleyhouse.co.uk,,
Woodheyes,LE3 3PH,1162387371,https://www.woodheyes.co.uk,,
Cornerways,TQ3 2HS,1803551207,https://www.peninsulacarehomes.co.uk,,
Aspire in the Community - 13 Station Road,S71 5LA,1226714699,https://www.aspirecare.co.uk,Specialism-Image-Autism-546x505@2x.png,https://www.aspirecare.co.uk
Lindly House Care Home,ST4 8DQ,1782657541,https://www.lindlyhouse.co.uk,,
Ashbrook House,SM4 6LF,2086463096,https://www.alliedcare.co.uk,webmaster@alliedcare.co.uk,https://www.alliedcare.co.uk
Montrose Care Home,DT1 1PW,1305262274,https://www.montrosecarehome.com/,,
Trinity House,ST6 5EN,3452415398,https://www.lioncareservices.com,,
Orchard House Nursing Home,B75 6DS,1213780272,https://www.orchardhousenursinghome.co.uk,,
Edgewater,CH44 7HY,1514587000,https://www.exemplarhc.com,referrals@exemplarhc.com,https://www.exemplarhc.com
Pathways Health Care Limited,NG17 4BR,1623528966,https://www.exemplarhc.com,referrals@exemplarhc.com,https://www.exemplarhc.com
St Brigas Residential Home For Adults with Learning Disabilities,BS21 7SA,1275870653,https://www.stbrigas.com,,
Dales House,HU6 8QA,1482343601,https://www.westwoodcaregroup.com,Asset-2@4x.png,https://www.westwoodcaregroup.com
Evergreen Care Home Limited,NN9 6DA,1933622457,https://www.ever-green-care.co.uk,,
Abbey Wood Court,DN22 6SU,1777811555,https://www.abbeywoodcourt.com,manager@abbeywoodcourt.com,https://www.abbeywoodcourt.com
Pinetree Lodge,NE9 5BY,1914774242,https://www.mentalhealthconcern.org,,
Clearbury,EX16 7JU,1823674128,https://www.cambiangroup.com,,
Haydon-Mayer,CT6 8PX,1227374962,https://www.njch.co.uk,manager.alexander@njch.co.uk,https://www.njch.co.uk
Blossomfield Rose Care Home,B91 1FN,1212710800,https://www.macccare.com,%20info@macccare.com,https://www.macccare.com
Royal Court,GL51 0SF,1242221853,https://www.lilianfaithfull.co.uk/our-homes/royal-court,,
Acer House Care Home,BS22 8AA,1934637350,https://www.averyhealthcare.co.uk/care-homes/somerset/weston-super-mare/acer-house,,
Wisteria House Stoke Limited,PL1 4QX,7152606877,https://www.wisteriahousedementiacare.co.uk,,
Milford House Care Home,DE56 0QW,1332841753,https://www.milfordcare.co.uk/milfordhouse,info@milfordcare.co.uk,https://www.milfordcare.co.uk
Belmont Villa Care Home,BA11 1HJ,1373471093,https://www.fromefamilycarehomes.co.uk,,
The Woodlands,ST5 8AZ,1782622089,https://www.elysiumhealthcare.co.uk,,
Woodford House,DA2 6EG,1322401030,https://www.hc-one.co.uk,,
Cheadle Grange Care Home,SK3 0TR,1615530623,https://www.highgatecare.co.uk/cheadle-grange-care-home/,,
Grand View Care Home,PE9 2EX,1780668118,https://www.grandviewcarehome.co.uk,Grand-View-Logo-landscape@2x.png,https://www.grandviewcarehome.co.uk
Ashurst Mews Care Home,NN3 7RQ,1604493233,https://www.averyhealthcare.co.uk/care-homes/northamptonshire/northampton/ashurst-mews/,,
Longcroft,LA1 5EF,152464950,https://www.langleyhousetrust.org,info@langleytrust.org,https://www.langleyhousetrust.org
Ghyll Royd Care Home,LS20 9LT,1943870720,https://www.ghyllroydnursinghome.co.uk,,
The Priory Care Home,WR9 0BE,1905771595,https://www.wychcare.com,,
Coldwells House,HR1 1LH,1432272414,https://www.herefordshirecarehomes.com,,
White Rose House,HD9 3TQ,1484883117,https://www.mulberycarehomes.com,,
Halmer Court,PE11 2EL,1775662222,https://www.glenholme.org.uk/,,
Belgrave Court Residential Care Home,YO15 3JR,1262673072,https://www.belgravecourt.co.uk,belgavecourt@vitalitycarehomes.co.uk,https://www.belgravecourt.co.uk
Iden Manor Nursing Home,TN12 0ER,1580891261,https://www.idenmanor.co.uk,care@idenmanor.co.uk,https://www.idenmanor.co.uk
Chelston Park Nursing and Residential Home - Chelston Gardens Dementia Nursing Home,TA21 9PH,1823667066,https://www.chelstonpark.co.uk,info@chelstonpark.co.uk,https://www.chelstonpark.co.uk
Tynefield Care Limited,DE65 6NQ,1283732030,https://www.tynefieldcare.com,,
Willow View,BA12 9JX,,https://www.autonomygroup.net,enquiries@autonomygroup.net,https://www.autonomygroup.net/contact
Hyde Lodge,BS6 7JE,7754844833,https://www.the-aurora-group.com,info@theauroragroup.co.uk,https://www.the-aurora-group.com/contact-us
St Antony's Care Home,CR4 1BP,2086790752,https://www.stantonyscarehome.co.uk,,
Prospect House,GL14 2DY,1594826246,https://www.innovationcare.com,,
Acorn Nursing Home,BD5 0NJ,1274734004,https://www.rhcl.co.uk,,
Castle Grove Nursing Home,EX16 9NS,1398331317,https://www.castle-grove.co.uk,,
Olive Tree House,BS34 5BH,1174281840,https://www.allegracare.co.uk,recruitment@allegracare.co.uk,https://www.allegracare.co.uk
Ashdowne Care Centre,EX16 6SJ,1884252527,https://www.halcyon-care.co.uk,,
Midtown Farm,CA15 8ST,1900815581,https://www.westhouse.org.uk,,
Newcombe Lodge,NE1 4PA,1453882020,https://www.priorygroup.com,communications@priorygroup.com,https://www.priorygroup.com
Somerset House,BS49 4DB,1934832114,https://www.kingfishercares.com,hollie@kingfishercares.com,https://www.kingfishercares.com/contact
Rother Valley View,S26 4WD,1142992369,https://cristalcare.co.uk,,
Trevaylor Manor,TR20 8UR,1736350856,https://www.swallowcourt.com,,
Bowerfield House,SK12 2NJ,1663721465,https://www.mmcgcarehomes.co.uk/care-homes/bowerfield-house,,
Ashgables House,SN15 1NG,1249658498,https://www.alliedcare.co.uk,webmaster@alliedcare.co.uk,https://www.alliedcare.co.uk
Chypons Residential Home,TR18 5BU,1736362492,https://www.chypons.co.uk,admin@chypons.co.uk,https://www.chypons.co.uk
Silverleigh Cedars,EX13 5AF,129732611,https://www.cannoncarehomes.co.uk/silverleigh,info@silverleighcare.co.uk,https://www.cannoncarehomes.co.uk
Brookfield Care Home,BD18 4EJ,1274583950,https://www.czajka.co.uk/brookfield.html,info@czajka.co.uk,https://www.czajka.co.uk
Cambridge Nursing Home,E11 2PR,2089891175,https://www.cnhnursing.co.uk,,
"St Quentin Senior Living, Residential & Nursing Homes",ST5 0LZ,1782617056,https://www.stquentin.org.uk,enquiries@hmtstquentin.org,https://www.stquentin.org.uk
Poldhu,TR12 7JB,1326240977,https://www.swallowcourt.com,,
Hillbeck Residential Care Home,ME14 4HN,1622737847,https://www.charinghealthcare.co.uk/our-homes/hillbeck,heather@charinghealthcare.co.uk,https://www.charinghealthcare.co.uk
Millreed Lodge Care Home,OL14 6RH,1706814918,https://www.sagecare.co.uk/millreedlodge,belmar@sagecare.co.uk,https://www.sagecare.co.uk/contact
Brunswick House,WS10 0PQ,1215056933,https://www.prioryadultcare.co.uk,communications@priorygroup.com,https://www.prioryadultcare.co.uk
Oakworth Manor Care Home,BD22 7PB,1535643814,https://www.oakworthmanor.co.uk,,
Belle Vue Care Home,TQ4 6ER,1803522112,https://www.harbourhealthcare.co.uk,info@harbourhealthcare.co.uk,https://www.harbourhealthcare.co.uk/contact
Astley Hall Care Home,NN11 8AL,1327227940,https://www.crowncaregroup.co.uk,,
Cairn Home,S10 5ND,1142661536,https://www.srsb.org.uk,SRSBPaypal@srsb.org.uk,https://www.srsb.org.uk
Midland Care Home,NN8 1NB,1933445200,https://www.hhcg.uk/midland-care-home/,,
Cheadle Manor Care Home,SK8 2DP,1615495302,https://www.newcarehomes.com,enquiries@lovett-care.com,https://www.newcarehomes.com/contact
Euroclydon Nursing Home,GL17 9BW,1594543982,https://www.chantryhomes.com,,
Bymead House,DT6 6BS,1297560620,https://www.bymeadhouse.co.uk,,
LAM Manor,DE23 6AP,7789553412,https://www.lamservices.co.uk,name@company.com,https://www.lamservices.co.uk
Abbeyfield - Grove House Residential,LS29 9BF,1943886000,https://www.abbeyfieldthedales.co.uk,info@abbeyfieldthedales.co.uk,https://www.abbeyfieldthedales.co.uk
Dalemain House,PR8 2BL,1704568651,https://www.dalemainhouse.co.uk,,
Birch Avenue,S35 1RQ,1142453727,https://www.shsc.nhs.uk/services/birch-avenue,,
Southwell Court Care Home,NG25 0TX,1636815599,https://www.bondcare.co.uk/care-homes/southwell-court-care-home/,admin@bondcare.co.uk,https://www.bondcare.co.uk
The Coach House,CT6 7NE,1227740871,https://www.strodepark.org.uk,,
Barnfield Manor Care Home,S42 5RH,1246855899,https://www.hillcare.net,enquiries@hillcare.net,https://www.hillcare.net
The Grove Residential Home,BS36 1RB,1173301400,https://www.thegroveonline.co.uk,,
Acorn House - Croydon,CR8 5JR,2086603363,https://www.acorncarehomes.co.uk,,
Orient St Adult Respite Unit,SE11 4SR,2075825907,https://www.southwark.gov.uk,,
Sutton Lodge,NG17 2AH,1623442073,https://www.ashmere.co.uk,derbys@ashmere.co.uk,https://www.ashmere.co.uk
Stubby Leas Nursing Home,WS13 8PT,1827383496,https://www.stubbyleasnursinghome.com,admin@1stcareltd.co.uk,https://www.stubbyleasnursinghome.com
Larchmere House Nursing Home,TN17 2EN,1580852335,https://www.larchmere.co.uk,info@larchmere.co.uk,https://www.larchmere.co.uk
Wren Hall Nursing Home,NG16 6AB,1773581203,https://www.wrenhall.com,,
St Andrew's Nursing and Care Home,NG34 9PL,1529460286,https://www.standrewscarehome.co.uk,,
Cedars Care Home,LS26 9BH,1977512993,https://www.cedars-care-home.com,,
The Gatehouse,HG2 0HP,1423535730,https://www.thefranklyngroup.com,admin@thefranklyngroup.com,https://www.thefranklyngroup.com
Stobars Hall,CA17 4HD,1768371291,https://www.thefranklyngroup.com,admin@thefranklyngroup.com,https://www.thefranklyngroup.com
Claremont,DN14 6AR,1405766985,https://www.arcklivingsolutions.com,,
Surbitonian Gardens at Poppy Court,KT5 8FF,2080514410,https://www.Anavogroup.com/surbitoniangardens,ask@anavogroup.com,https://www.Anavogroup.com
Country View Nursing Home,NN16 9XQ,1536484692,https://www.countryviewwarkton.co.uk,admin@countryviewwarkton.co.uk,https://www.countryviewwarkton.co.uk
Appleby,NE30 2AB,1912579444,https://www.larchwoodcare.co.uk/care_home/appleby-care-home,,
Cofton Park Manor Care Home,B45 8UU,1213872722,https://www.hamberleycarehomes.co.uk,,
Southdown Nursing Home,SM2 6JA,2086426169,https://www.southdownnursinghome.co.uk,,
Earsdon Grange Care Home,NE25 9NR,1912532272,https://www.mmcgcarehomes.co.uk,,
Kitwood House Care Residence,CW9 7DX,1606653555,https://www.lmhealthcare.co.uk,info@lmhealthcare.co.uk,https://www.lmhealthcare.co.uk
Torr Home,PL3 5SY,1752771710,https://www.torrhome.org.uk,,
Lily Close,RM13 9FF,1708253944,https://www.prioryadultcare.co.uk,communications@priorygroup.com,https://www.prioryadultcare.co.uk
Brookview Neurological Centre-Inspire Neurocare (Worcester),WR2 6AS,1905969000,https://www.inspireneurocare.co.uk,,
Riverside Care Complex,YO41 5LD,1759388223,https://www.surehealthcare.co.uk,header-logo@2x.png,https://www.surehealthcare.co.uk
Millcroft House,LS14 6TJ,,https://www.active-pathways.com/,referrals@active-pathways.com,https://www.active-pathways.com/contact-us
Alderwood Care Home,M28 1LT,1617039777,https://www.hillcare.net,enquiries@hillcare.net,https://www.hillcare.net
Anley Hall Nursing Home,BD24 9JU,1729822268,https://www.anleyhall.co.uk,amy@anleyhall.co.uk,https://www.anleyhall.co.uk
Westwinds Residential Care,CA14 5QW,1946830232,https://www.fairwaysresidential.co.uk,,
Coombe House Residential Home,PL14 4JU,1579346819,https://www.coombe-house.org.uk,,
Burrow Down Residential Home,TQ3 1RN,1803663445,https://www.burrowdown.co.uk,community@burrowdown.co.uk,https://www.burrowdown.co.uk
The Garth Care Home with Nursing,HR5 3BA,1544230502,https://www.Garthcareservices.co.uK,enquiries@garthcareservices.co.uk,https://www.Garthcareservices.co.uK
Pondsmead Care Home,BA3 5HT,1749841111,https://www.pondsmeadnursinghome.com,markhazel18@btinternet.com,https://www.pondsmeadnursinghome.com
The Chilterns,CT8 8SA,1843832628,https://www.optimacare.co.uk,enquiries@optimacare.co.uk,https://www.optimacare.co.uk/contact
Family Investment (Four) Limited,CT4 6LE,1227832512,https://www.familyinvestmenthomes.com,,
Sahara Parkside,IG11 8TA,2085075802,https://www.saharahomes.co.uk,info@saharacare.com,https://www.saharahomes.co.uk/contact
