QueryLabel,Town,Name,Address,Phone,Website
A_catering_engineers,Newcastle upon Tyne,ITALIACONCEPT LTD,"Swalwell, Newcastle upon Tyne NE16 3DS, UK",07557 942777,http://italiaconcept.co.uk/
B_equipment_repair,Newcastle upon Tyne,5 Star Catering Equipment Supplier,"246-250 Westgate Rd, Newcastle upon Tyne NE4 6AQ, UK",0800 999 1535,https://5starcateringequipment.co.uk/
B_equipment_repair,Newcastle upon Tyne,NE Catering Equipment,"16 Riversdale Ct, Newcastle upon Tyne NE15 8SG, UK",07507 565162,
B_equipment_repair,Newcastle upon Tyne,Sigma Catering Equipment,"Opus Yard, Potter St, Willington Quay, Wallsend NE28 6TZ, UK",0191 263 6363,https://www.sigma-ce.co.uk/
B_equipment_repair,Newcastle upon Tyne,Catering Repair Services,"unit 4, Eleventh Ave N, Gateshead NE11 0NJ, UK",0191 447 7020,
B_equipment_repair,Newcastle upon Tyne,CNG Foodservice Equipment,"2, Parker Ct, St. Omers Rd, Dunston, Gateshead NE11 9EW, UK",0191 460 9408,http://www.cngfoodserv.co.uk/
B_equipment_repair,Newcastle upon Tyne,Acorn Catering Equipment,"1 Cowen Rd, Blaydon-on-Tyne NE21 5TW, UK",0191 414 4140,https://acorn-catering.co.uk/
B_equipment_repair,Newcastle upon Tyne,Pro Catering Equipment,"2 Leicester Cl, Wallsend NE28 9YZ, UK",0191 682 5394,http://www.procateringequipment.co.uk/
B_equipment_repair,Newcastle upon Tyne,5 star catering equipment Second Hand & Repair,"HARD FITNESS, Blenheim Pl, Dunston, Gateshead, GRIND NE11 9HF, UK",07493 386162,
B_equipment_repair,Newcastle upon Tyne,Catertech North East Ltd,"31-32 Market St, Ferryhill DL17 8JH, UK",01740 652777,https://www.cater-tech.co.uk/
B_equipment_repair,Newcastle upon Tyne,United Hygiene & Catering Equipment Ltd,"221 Kingsway S, Gateshead NE11 0SQ, UK",0800 024 8680,
B_equipment_repair,Newcastle upon Tyne,Equippe- Catering Equipment Hire,"25 Peldon Cl, Newcastle upon Tyne NE7 7PB, UK",07930 645628,http://www.equippe.co.uk/
B_equipment_repair,Newcastle upon Tyne,Phoenix Refrigeration & Catering Ltd,"Unit 99/1 Chollerton Drive, Whitley Road, North Tyne Industrial Estate, Benton, Newcastle upon Tyne NE12 9SZ, UK",0191 268 4288,https://www.phoenix-refrigeration.co.uk/
B_equipment_repair,Newcastle upon Tyne,CaterQuip,"1 Burt St, Blyth NE24 1NE, UK",01670 546363,http://www.caterquip-gb.co.uk/
B_equipment_repair,Newcastle upon Tyne,P and N Associates Ltd,"Unit 4, The Willows Business Centre, Blaydon-on-Tyne NE21 4SQ, UK",0191 414 6080,http://www.pnassociates.co.uk/
B_equipment_repair,Newcastle upon Tyne,Nisbets Catering Equipment Newcastle Store,"211-229 Scotswood Rd, Newcastle upon Tyne NE4 7AP, UK",0191 653 1590,https://www.nisbets.co.uk/newcastlestore?utm_source=google%20places&utm_medium=maps&utm_campaign=google%20places
B_equipment_repair,Newcastle upon Tyne,Appliance Repairs Northeast,"119 New Bridge St, Shieldfield, Newcastle upon Tyne NE1 2SW, UK",0191 716 5080,https://www.appliancerepairsne.com/
B_equipment_repair,Newcastle upon Tyne,Britannia Catering Supplies,"75 Condercum Rd, Newcastle upon Tyne NE4 8XN, UK",0191 272 2257,
B_equipment_repair,Newcastle upon Tyne,Core Catering Maintenance Ltd,"Unit 8, 211 Split Crow Rd, Deckham, Gateshead NE8 3UB, UK",0191 490 2510,
B_equipment_repair,Newcastle upon Tyne,Crosbys,"Unit 14, Brough Park Way, Newcastle upon Tyne NE6 2YF, UK",0191 228 4800,http://www.crosbys.co.uk/
B_equipment_repair,Newcastle upon Tyne,Clear Cool,"Hawthorn House, Newcastle upon Tyne NE13 7BA, UK",0800 731 1026,https://clear-cool.co.uk/
B_equipment_repair,Newcastle upon Tyne,HLA Services,"1, Boldon Business Park, Boldon Colliery NE35 9PY, UK",0191 548 6699,http://hlaservices.co.uk/
B_equipment_repair,Newcastle upon Tyne,CMS - Commercial Maintenance Services UK Ltd,"Gateshead NE8 3AD, UK",0330 174 8200,https://www.cmsltd.co.uk/
B_equipment_repair,Newcastle upon Tyne,Catering Equipment Services Ltd,"Unit 3D, Maryland Industrial Estate, Belfast, Newtownards BT23 6BL, UK",028 9049 1616,https://cescatering.co.uk/
B_equipment_repair,Newcastle upon Tyne,NWCE Foodservice Equipment,"Folds Rd, Bolton BL1 2SB, UK",0161 764 8688,http://www.nwce.co.uk/
B_equipment_repair,Newcastle upon Tyne,Cater-Equip Ltd,"Unit 1, Junction Industrial Estate, Pontyclun CF72 9ES, UK",01443 225325,https://www.cater-equip.co.uk/
B_equipment_repair,Newcastle upon Tyne,Bidfood Gateshead - Wholesale Food Supplier,"22, 22 Green Ln, Bath Rd, Felling, Gateshead NE10 0QH, UK",0191 402 4622,https://www.bidfood.co.uk/get-in-touch/depot/bidfood-gateshead/?utm_source=googlemaps&utm_medium=organic&utm_campaign=maplistinggateshead
B_equipment_repair,Newcastle upon Tyne,Newcastle Appliance Repair Co,"73 St George's Terrace, Jesmond, Newcastle upon Tyne NE2 2DL, UK",0191 237 0077,http://www.newcastleappliances.co.uk/contact
B_equipment_repair,Newcastle upon Tyne,JJ Foodservice,"Sanderson St, Newcastle upon Tyne NE4 7LA, UK",01992 701701,https://www.jjfoodservice.com/
B_equipment_repair,Newcastle upon Tyne,South Coast Catering Equipment Limited,"Unit 4-5, Commercial House, Apex Park, Hailsham BN27 3JU, UK",01323 444530,http://www.southcoastcatering.co.uk/
B_equipment_repair,Newcastle upon Tyne,North East Gas | Domestic Commercial Boiler repair Installation | Lpg | Domestic and Commercial gas work and Certificate,"Grainger Park Rd, Newcastle upon Tyne NE4 8RY, UK",07825 663350,https://www.northeastgas.co.uk/
A_catering_engineers,Norwich,MCT - Multi Catering Technologies,"Multi Catering Technologies, Airport Industrial Estate, Unit 43A Hurricane Way, Norwich NR6 6HE, UK",0800 224 8204,https://www.mctonline.co.uk/
A_catering_engineers,Norwich,SGH Catering & Bakery Engineers Ltd,"Ste 6, Third Floor, St Georges Works, 51 Colegate, Norwich NR3 1DD, UK",01603 801320,https://www.sghengineers.co.uk/
A_catering_engineers,Norwich,Commercial Catering Engineers Anglia Limited,"29 Miller Cl, Hethersett, Norwich NR9 3GD, UK",01603 320270,https://cceanglia.co.uk/
A_catering_engineers,Norwich,Norfolk Cooling & catering equipment,"8 Barrow Cl, Norwich NR3 2AT, UK",01603 402701,https://www.norfolkcoolingltd.co.uk/
A_catering_engineers,Norwich,Hotel Catering Supplies,"28 Harrisons Dr, Norwich NR7 9HU, UK",01603 439459,http://www.thecateringequipmentcompany.co.uk/
A_catering_engineers,Norwich,Multifunction,"155 Reepham Rd, Norwich NR6 5PH, UK",07908 034103,https://multifunctioncommercialcateringengineers.co.uk/
A_catering_engineers,Norwich,Crown Catering Engineers Ltd,"unit 3 Vulcan Rd N, Norwich NR6 6AQ, UK",01603 336069,
A_catering_engineers,Norwich,Anglia Culinary Suppliers Ltd,"Spar Rd, Norwich NR6 6BY, UK",01603 309030,http://www.acsnorwich.com/
A_catering_engineers,Norwich,Peachman,"City Rd, Norwich NR1 3AN, UK",01603 756134,http://www.peachman.co.uk/
A_catering_engineers,Norwich,Norse Catering,"280 Fifers Ln, Norwich NR6 6EQ, UK",01603 894100,http://norsecatering.co.uk/
A_catering_engineers,Norwich,Nisbets Catering Equipment,"47-51 St Stephens St, Norwich NR1 3QR, UK",01603 520366,https://www.nisbets.co.uk/norwichstore?utm_source=google%20places&utm_medium=maps&utm_campaign=google%20places
A_catering_engineers,Norwich,Crown Supplies,"3 Vulcan Rd N, Norwich NR6 6AQ, UK",01603 403333,https://www.crownsupplies.co.uk/
A_catering_engineers,Norwich,CHS HEATING - Commercial Catering Engineer & Domestic Heating Service & Repair,"3 Hawthorn Dr, Norwich NR13 6LN, UK",07850 060427,http://www.chsheating.co.uk/
A_catering_engineers,Norwich,Zenith Catering Equipment Ltd,"45 Rectory Ln, Poringland, Norwich NR14 7SW, UK",,
B_equipment_repair,Norwich,MCT - Multi Catering Technologies,"Multi Catering Technologies, Airport Industrial Estate, Unit 43A Hurricane Way, Norwich NR6 6HE, UK",0800 224 8204,https://www.mctonline.co.uk/
B_equipment_repair,Norwich,Anglia Catering Equipment Repairs,"Ind Estate, Unit 2 Ambassador Way, Yaxham Rd, Dereham NR20 3TL, UK",01953 851339,https://www.angliacks.co.uk/
B_equipment_repair,Norwich,Norfolk Cooling & catering equipment,"8 Barrow Cl, Norwich NR3 2AT, UK",01603 402701,https://www.norfolkcoolingltd.co.uk/
B_equipment_repair,Norwich,SGH Catering & Bakery Engineers Ltd,"Ste 6, Third Floor, St Georges Works, 51 Colegate, Norwich NR3 1DD, UK",01603 801320,https://www.sghengineers.co.uk/
B_equipment_repair,Norwich,Hotel Catering Supplies,"28 Harrisons Dr, Norwich NR7 9HU, UK",01603 439459,http://www.thecateringequipmentcompany.co.uk/
B_equipment_repair,Norwich,Multifunction,"155 Reepham Rd, Norwich NR6 5PH, UK",07908 034103,https://multifunctioncommercialcateringengineers.co.uk/
B_equipment_repair,Norwich,Anglia Catering Equipment Ltd,"Long Meadow Workshop High Road, A1066, Roydon, Diss IP22 5XN, UK",01379 641223,http://angliacateringequipment.com/
B_equipment_repair,Norwich,Commercial Catering Engineers Anglia Limited,"29 Miller Cl, Hethersett, Norwich NR9 3GD, UK",01603 320270,https://cceanglia.co.uk/
B_equipment_repair,Norwich,Peachman,"City Rd, Norwich NR1 3AN, UK",01603 756134,http://www.peachman.co.uk/
B_equipment_repair,Norwich,JD Catering Equipment Solutions Ltd,"Industrial Estate, Unit 2 Ambassador Way, Yaxham Rd, Dereham NR20 3TL, UK",01953 851339,http://www.jdcateringequip.co.uk/
B_equipment_repair,Norwich,Crown Supplies,"3 Vulcan Rd N, Norwich NR6 6AQ, UK",01603 403333,https://www.crownsupplies.co.uk/
B_equipment_repair,Norwich,CaterTech,"Unit F, Orchard Business Units, Maurice Gaymer Rd, Attleborough NR17 2QZ, UK",01953 454200,http://catertechnorwich.co.uk/
B_equipment_repair,Norwich,Nisbets Catering Equipment,"47-51 St Stephens St, Norwich NR1 3QR, UK",01603 520366,https://www.nisbets.co.uk/norwichstore?utm_source=google%20places&utm_medium=maps&utm_campaign=google%20places
B_equipment_repair,Norwich,Zenith Catering Equipment Ltd,"45 Rectory Ln, Poringland, Norwich NR14 7SW, UK",,
B_equipment_repair,Norwich,Universal Foodservice,"Airport Industrial Estate, 20 Meteor Cl, Norwich NR6 6HG, UK",01603 301780,http://www.universalfoods.co.uk/
B_equipment_repair,Norwich,CHS HEATING - Commercial Catering Engineer & Domestic Heating Service & Repair,"3 Hawthorn Dr, Norwich NR13 6LN, UK",07850 060427,http://www.chsheating.co.uk/
B_equipment_repair,Norwich,Alliance East Anglia,"5 Delta Cl, Norwich NR6 6BQ, UK",01603 401221,https://www.alliancenational.co.uk/
B_equipment_repair,Norwich,Catering Equipment Solutions,"30 Shrewsbury Ave, Peterborough PE2 7BF, UK",01733 236033,http://www.catering-equipment-solutions.co.uk/
B_equipment_repair,Norwich,Norse Catering,"280 Fifers Ln, Norwich NR6 6EQ, UK",01603 894100,http://norsecatering.co.uk/
B_equipment_repair,Norwich,A&S Cooling Services Ltd,"Hornbeam House, Bidwell Rd, Rackheath, Norwich NR13 6PT, UK",01603 722897,http://www.ascooling.co.uk/
B_equipment_repair,Norwich,Catershop,"Bowthorpe Park Industrial Estate, 3 Robberds Way, Bowthorpe Employment Area, Norwich NR5 9JF, UK",01603 741133,
